336009,7,45,1
336009,7,49,2
336009,7,71,1
336009,7,73,3
336009,7,80,3
336009,7,115,0
336010,3,21,0
336010,3,108,1
336010,3,109,0
336010,3,120,0
336010,3,121,1
336010,3,122,0
336010,5,31,0
336010,5,32,1
336010,5,38,1
336010,5,39,0
336010,5,102,6
336010,5,126,2
336011,2,9,0
336011,2,14,2
336011,2,15,2
336011,2,94,0
336011,2,124,0
336011,4,25,0
336011,4,29,3
336011,4,67,3
336011,4,77,2
336011,4,78,2
336011,4,437,0
336012,3,109,1
336012,3,119,0
336012,3,120,1
336012,3,121,1
336012,3,122,0
336012,8,58,1
336012,8,59,1
336012,8,61,2
336012,8,70,1
336012,8,131,1
336012,8,143,1
336013,5,32,2
336013,5,38,1
336013,5,39,0
336013,5,102,0
336013,5,126,0
336013,7,44,0
336013,7,49,1
336013,7,71,2
336013,7,73,3
336013,7,80,2
336013,7,115,2
336014,3,109,2
336014,3,120,1
336014,3,121,0
336014,3,127,0
336014,3,151,2
336014,3,435,0
336014,6,41,0
336014,6,86,0
336014,6,91,2
336014,6,116,2
336014,6,117,1
336014,6,118,1
336015,1,1,1
336015,1,63,0
336015,1,83,1
336015,1,84,1
336015,1,105,1
336015,1,106,0
336015,2,14,1
336015,2,15,1
336015,2,81,1
336015,2,94,3
336015,2,124,0
336016,5,31,1
336016,5,32,1
336016,5,38,2
336016,5,39,2
336016,5,102,1
336016,5,126,1
336016,8,54,0
336016,8,58,0
336016,8,59,0
336016,8,61,1
336016,8,70,0
336016,8,131,1
336016,8,143,0
336017,2,12,0
336017,2,14,0
336017,2,81,0
336017,2,94,1
336017,2,124,0
336017,7,49,0
336017,7,73,1
336017,7,80,0
336017,7,147,3
336017,7,149,5
336018,3,109,1
336018,3,120,1
336018,3,121,1
336018,3,127,0
336018,3,151,5
336018,3,435,1
336018,4,25,0
336018,4,27,0
336018,4,29,0
336018,4,67,1
336018,4,77,2
336018,4,78,1
336019,1,1,2
336019,1,63,1
336019,1,83,0
336019,1,84,0
336019,1,105,1
336019,1,106,3
336019,8,54,1
336019,8,58,0
336019,8,59,0
336019,8,60,1
336019,8,61,1
336019,8,131,0
336019,8,143,1
336020,5,32,2
336020,5,38,0
336020,5,39,2
336020,5,126,1
336020,5,137,2
336020,6,41,1
336020,6,90,3
336020,6,91,0
336020,6,116,0
336020,6,118,1
336020,6,136,2
336021,2,8,0
336021,2,14,0
336021,2,15,0
336021,2,81,1
336021,2,94,0
336021,2,124,0
336021,4,25,0
336021,4,27,0
336021,4,29,2
336021,4,67,2
336021,4,77,3
336021,4,78,1
336022,1,1,0
336022,1,63,3
336022,1,84,0
336022,1,106,2
336022,1,140,1
336022,1,144,4
336022,6,41,0
336022,6,90,2
336022,6,91,2
336022,6,116,2
336022,6,118,0
336022,6,136,0
336023,3,109,0
336023,3,119,1
336023,3,120,0
336023,3,121,0
336023,3,127,0
336023,3,151,0
336023,7,45,0
336023,7,49,1
336023,7,71,2
336023,7,73,0
336023,7,80,3
336023,7,115,0
336024,4,25,2
336024,4,27,0
336024,4,29,1
336024,4,67,3
336024,4,77,1
336024,4,78,0
336024,4,153,0
336024,5,31,1
336024,5,32,2
336024,5,37,0
336024,5,39,0
336024,5,75,0
336024,5,126,0
336025,6,89,0
336025,6,90,2
336025,6,117,0
336025,6,118,2
336025,6,136,5
336025,8,54,0
336025,8,58,0
336025,8,61,1
336025,8,70,0
336025,8,131,1
336025,8,142,0
336025,8,143,1
336026,1,82,0
336026,1,84,1
336026,1,144,1
336026,7,45,2
336026,7,49,4
336026,7,71,2
336026,7,73,0
336026,7,115,2
336027,4,25,2
336027,4,29,0
336027,4,67,0
336027,4,77,0
336027,4,78,0
336027,4,153,2
336027,6,41,0
336027,6,89,0
336027,6,90,0
336027,6,116,1
336027,6,118,1
336027,6,136,1
336028,2,8,0
336028,2,9,0
336028,2,14,0
336028,2,15,0
336028,2,124,1
336028,2,145,0
336028,5,31,0
336028,5,32,0
336028,5,35,0
336028,5,38,3
336028,5,39,1
336028,5,102,3
336028,5,126,2
336029,7,44,0
336029,7,45,0
336029,7,48,1
336029,7,71,3
336029,7,73,0
336029,7,115,0
336029,7,149,3
336029,8,54,2
336029,8,61,3
336029,8,70,2
336029,8,98,0
336029,8,131,0
336029,8,143,0
336030,1,82,0
336030,1,84,0
336030,1,106,0
336030,1,144,0
336030,3,109,0
336030,3,120,0
336030,3,121,0
336030,3,122,4
336030,3,151,1
336031,2,9,0
336031,2,12,1
336031,2,14,1
336031,2,15,0
336031,2,94,1
336031,2,124,2
336031,6,89,0
336031,6,90,4
336031,6,91,0
336031,6,116,0
336031,6,118,2
336031,6,135,1
336032,1,1,1
336032,1,63,0
336032,1,82,0
336032,1,84,1
336032,1,105,2
336032,1,106,0
336032,5,31,1
336032,5,32,1
336032,5,38,0
336032,5,39,1
336032,5,102,3
336032,5,126,2
336033,4,25,0
336033,4,27,2
336033,4,29,1
336033,4,67,2
336033,4,77,2
336033,4,78,3
336033,7,49,1
336033,7,73,0
336033,7,147,0
336033,7,148,2
336033,7,149,1
336033,7,150,0
336034,2,9,0
336034,2,12,0
336034,2,14,1
336034,2,81,1
336034,2,94,3
336034,2,124,3
336034,3,109,4
336034,3,120,2
336034,3,121,1
336034,3,122,0
336034,3,151,1
336036,4,27,0
336036,4,67,0
336036,4,77,1
336036,4,78,1
336036,4,153,1
336036,4,437,1
336036,8,54,0
336036,8,57,1
336036,8,58,1
336036,8,61,0
336036,8,131,2
336036,8,143,0
336037,6,90,1
336037,6,91,5
336037,6,118,0
336037,6,136,1
336037,6,436,1
336037,7,44,0
336037,7,49,1
336037,7,73,1
336037,7,80,0
336037,7,147,2
336037,7,438,1
336038,3,21,2
336038,3,109,2
336038,3,120,0
336038,3,121,0
336038,3,122,1
336038,3,151,0
336038,5,31,1
336038,5,37,0
336038,5,38,2
336038,5,75,0
336038,5,102,3
336038,5,126,1
336039,2,9,1
336039,2,14,3
336039,2,15,2
336039,2,94,0
336039,2,124,0
336039,8,58,2
336039,8,59,0
336039,8,61,3
336039,8,70,1
336039,8,131,2
336039,8,143,0
336040,1,4,0
336040,1,63,0
336040,1,84,0
336040,1,105,4
336040,1,106,1
336040,1,174,1
336040,4,25,1
336040,4,29,0
336040,4,67,2
336040,4,77,2
336040,4,78,2
336040,4,153,0
336041,5,31,0
336041,5,32,0
336041,5,38,1
336041,5,39,2
336041,5,75,0
336041,5,102,4
336041,7,44,0
336041,7,48,0
336041,7,49,0
336041,7,73,1
336041,7,115,2
336041,7,147,0
336041,7,149,2
336042,3,109,3
336042,3,120,1
336042,3,121,1
336042,3,122,1
336042,3,151,2
336042,8,58,0
336042,8,61,0
336042,8,70,0
336042,8,131,1
336042,8,142,1
336042,8,143,1
336043,5,32,3
336043,5,35,1
336043,5,38,2
336043,5,39,1
336043,5,102,0
336043,5,126,3
336043,6,90,3
336043,6,91,2
336043,6,117,2
336043,6,118,0
336043,6,136,2
336044,3,109,2
336044,3,120,3
336044,3,121,1
336044,3,122,2
336044,3,151,0
336044,4,25,0
336044,4,29,1
336044,4,67,0
336044,4,77,0
336044,4,78,0
336044,4,153,0
336045,3,109,4
336045,3,120,1
336045,3,121,2
336045,3,122,0
336045,3,151,0
336045,5,31,3
336045,5,32,1
336045,5,38,0
336045,5,39,0
336045,5,102,1
336045,5,126,0
392186,3,22,2
392186,3,119,1
392186,3,120,2
392186,3,155,1
392186,3,156,1
392186,7,15,0
392186,7,44,2
392186,7,50,1
392186,7,71,1
392186,7,115,0
392186,7,194,3
392187,2,14,2
392187,2,81,0
392187,2,94,0
392187,2,124,5
392187,2,157,3
392187,5,31,0
392187,5,38,2
392187,5,126,2
392187,5,137,3
392187,5,159,1
392187,5,160,0
392188,4,29,0
392188,4,67,0
392188,4,78,0
392188,4,215,0
392188,4,243,0
392188,6,91,1
392188,6,116,0
392188,6,175,5
392188,6,223,0
392188,6,439,1
392189,1,1,0
392189,1,82,0
392189,1,83,0
392189,1,84,0
392189,1,106,2
392189,1,162,0
392189,1,163,0
392189,8,58,2
392189,8,61,5
392189,8,131,2
392189,8,165,0
392189,8,256,1
392190,2,8,0
392190,2,9,0
392190,2,14,2
392190,2,52,0
392190,2,81,0
392190,2,94,1
392190,2,124,0
392190,2,158,2
392190,3,109,1
392190,3,119,1
392190,3,120,1
392190,3,121,4
392190,3,151,2
392190,3,155,1
392191,1,1,2
392191,1,63,1
392191,1,83,0
392191,1,84,1
392191,1,106,1
392191,1,162,0
392191,1,163,1
392191,4,29,0
392191,4,67,0
392191,4,161,0
392191,4,215,0
392191,4,243,1
392193,2,9,0
392193,2,14,1
392193,2,94,2
392193,2,124,0
392193,2,157,1
392193,2,158,2
392193,8,58,3
392193,8,61,2
392193,8,131,1
392193,8,165,1
392193,8,256,1
392194,3,109,1
392194,3,119,0
392194,3,120,1
392194,3,121,0
392194,3,151,3
392194,3,155,0
392194,6,73,1
392194,6,87,0
392194,6,116,3
392194,6,175,3
392194,6,223,2
392194,6,439,0
392195,1,1,0
392195,1,82,0
392195,1,84,2
392195,1,162,0
392195,1,174,2
392195,1,395,2
392195,5,31,0
392195,5,35,0
392195,5,38,2
392195,5,126,1
392195,5,137,1
392195,5,160,5
392196,2,9,2
392196,2,14,0
392196,2,75,0
392196,2,81,0
392196,2,124,1
392196,2,157,0
392196,2,158,0
392196,4,27,0
392196,4,29,3
392196,4,67,1
392196,4,78,1
392196,4,161,0
392196,4,215,4
392196,4,440,0
392197,7,15,1
392197,7,44,1
392197,7,50,1
392197,7,71,3
392197,7,80,0
392197,7,194,3
392197,8,54,0
392197,8,57,0
392197,8,61,2
392197,8,131,3
392197,8,147,0
392197,8,165,2
392197,8,256,0
392199,2,9,0
392199,2,12,1
392199,2,75,2
392199,2,81,0
392199,2,124,0
392199,2,181,1
392199,6,73,3
392199,6,116,1
392199,6,136,1
392199,6,175,1
392199,6,223,1
392200,4,27,0
392200,4,29,2
392200,4,67,2
392200,4,78,0
392200,4,153,0
392200,4,215,3
392200,5,31,0
392200,5,38,0
392200,5,126,2
392200,5,137,0
392200,5,160,4
392201,3,21,2
392201,3,22,0
392201,3,109,0
392201,3,119,0
392201,3,120,0
392201,3,121,1
392201,3,151,1
392201,8,54,1
392201,8,57,1
392201,8,61,1
392201,8,131,2
392201,8,147,0
392201,8,165,1
392201,8,179,0
392202,1,1,0
392202,1,15,1
392202,1,48,3
392202,1,50,0
392202,1,63,3
392202,1,71,2
392202,1,84,1
392202,1,104,1
392202,1,106,0
392202,1,133,0
392202,1,162,0
392202,1,174,1
392202,1,194,3
392203,5,31,0
392203,5,35,0
392203,5,38,2
392203,5,126,2
392203,5,137,2
392203,5,160,1
392203,6,73,1
392203,6,116,1
392203,6,135,0
392203,6,136,3
392203,6,175,0
392203,6,223,0
392204,1,1,0
392204,1,82,0
392204,1,83,0
392204,1,84,2
392204,1,104,3
392204,1,162,0
392204,2,14,1
392204,2,75,0
392204,2,124,2
392204,2,158,1
392204,2,177,1
392204,2,181,1
392205,4,24,0
392205,4,29,2
392205,4,67,1
392205,4,68,0
392205,4,153,1
392205,4,215,2
392205,4,243,1
392205,7,15,1
392205,7,44,1
392205,7,50,1
392205,7,71,2
392205,7,133,0
392205,7,154,1
392205,7,194,2
392206,6,73,3
392206,6,116,1
392206,6,135,0
392206,6,136,1
392206,6,175,1
392206,6,223,3
392206,8,54,0
392206,8,57,0
392206,8,61,1
392206,8,131,1
392206,8,147,0
392206,8,165,0
392206,8,179,2
392207,5,21,1
392207,5,22,2
392207,5,31,2
392207,5,38,1
392207,5,39,0
392207,5,109,2
392207,5,121,0
392207,5,126,2
392207,5,137,0
392207,5,151,4
392207,5,160,0
392207,5,218,0
392208,1,63,0
392208,1,82,1
392208,1,83,1
392208,1,84,1
392208,1,104,1
392208,1,106,1
392208,1,162,1
392208,7,15,3
392208,7,44,0
392208,7,48,1
392208,7,50,0
392208,7,180,1
392208,7,194,1
392209,2,9,0
392209,2,14,2
392209,2,124,2
392209,2,157,1
392209,2,177,2
392209,2,181,0
392209,4,27,3
392209,4,29,2
392209,4,67,0
392209,4,153,0
392209,4,215,4
392209,4,243,0
392210,5,31,1
392210,5,35,1
392210,5,38,0
392210,5,39,1
392210,5,126,0
392210,5,169,0
392210,5,184,2
392210,8,54,2
392210,8,57,0
392210,8,61,2
392210,8,131,1
392210,8,147,0
392210,8,165,2
392210,8,179,0
392211,3,21,0
392211,3,22,0
392211,3,109,1
392211,3,121,1
392211,3,151,0
392211,3,186,4
392211,3,218,2
392211,6,73,3
392211,6,89,2
392211,6,116,1
392211,6,135,0
392211,6,136,0
392211,6,223,4
392212,1,1,0
392212,1,63,0
392212,1,82,1
392212,1,83,0
392212,1,84,2
392212,1,104,1
392212,1,106,0
392212,1,162,0
392212,4,27,0
392212,4,29,0
392212,4,67,2
392212,4,153,0
392212,4,215,1
392212,4,243,0
392213,2,9,0
392213,2,14,0
392213,2,81,0
392213,2,124,0
392213,2,177,1
392213,2,189,3
392213,7,15,1
392213,7,44,0
392213,7,48,0
392213,7,50,0
392213,7,71,0
392213,7,133,0
392213,7,194,0
392214,3,21,1
392214,3,109,2
392214,3,121,2
392214,3,151,0
392214,3,186,4
392214,3,218,1
392214,8,57,0
392214,8,61,1
392214,8,131,0
392214,8,147,0
392214,8,178,1
392214,8,179,1
392214,8,188,0
392215,4,24,0
392215,4,27,0
392215,4,29,1
392215,4,67,2
392215,4,77,0
392215,4,153,1
392215,4,215,0
392215,5,31,1
392215,5,35,0
392215,5,38,2
392215,5,39,1
392215,5,184,1
392215,5,196,3
392216,1,82,1
392216,1,83,0
392216,1,84,0
392216,1,104,0
392216,1,106,0
392216,1,163,0
392216,6,73,1
392216,6,89,0
392216,6,116,2
392216,6,136,0
392216,6,223,0
392217,7,44,1
392217,7,50,0
392217,7,71,1
392217,7,80,1
392217,7,115,1
392217,7,194,2
392217,8,57,4
392217,8,61,2
392217,8,147,0
392217,8,178,2
392217,8,179,0
392217,8,188,0
392217,8,256,0
392218,2,9,1
392218,2,14,0
392218,2,81,0
392218,2,124,1
392218,2,177,0
392218,2,189,1
392218,5,35,3
392218,5,38,0
392218,5,126,1
392218,5,169,0
392218,5,182,1
392218,5,190,1
392218,5,196,4
392219,3,21,0
392219,3,109,1
392219,3,120,0
392219,3,121,0
392219,3,151,1
392219,3,186,1
392219,3,218,0
392219,4,24,0
392219,4,29,1
392219,4,67,1
392219,4,77,1
392219,4,78,0
392219,4,215,0
392220,6,73,2
392220,6,89,4
392220,6,116,1
392220,6,136,0
392220,6,223,3
392220,7,50,1
392220,7,71,0
392220,7,80,0
392220,7,115,0
392220,7,133,0
392220,7,154,1
392220,7,194,1
392221,4,27,0
392221,4,29,1
392221,4,66,1
392221,4,67,1
392221,4,68,1
392221,4,77,1
392221,8,54,0
392221,8,56,0
392221,8,57,2
392221,8,61,0
392221,8,131,1
392221,8,178,2
392221,8,179,2
392221,8,188,0
392222,3,21,1
392222,3,22,0
392222,3,109,1
392222,3,121,2
392222,3,151,1
392222,3,186,2
392222,3,218,0
392222,5,31,0
392222,5,35,0
392222,5,38,1
392222,5,39,1
392222,5,184,0
392222,5,196,1
392223,2,9,0
392223,2,81,1
392223,2,124,0
392223,2,177,1
392223,2,181,0
392223,2,244,0
392223,7,50,3
392223,7,71,1
392223,7,80,1
392223,7,193,1
392223,7,194,1
392224,1,82,0
392224,1,83,0
392224,1,84,2
392224,1,104,0
392224,1,163,1
392224,1,441,0
392224,6,73,2
392224,6,89,0
392224,6,116,1
392224,6,135,0
392224,6,136,3
392224,6,223,2
392225,5,31,3
392225,5,35,2
392225,5,38,1
392225,5,39,1
392225,5,126,0
392225,5,169,0
392225,5,190,0
392225,8,56,0
392225,8,57,4
392225,8,60,2
392225,8,61,1
392225,8,131,3
392225,8,147,0
392226,1,4,0
392226,1,82,1
392226,1,83,2
392226,1,84,0
392226,1,174,1
392226,1,191,0
392226,2,9,0
392226,2,12,1
392226,2,81,2
392226,2,124,1
392226,2,157,0
392226,2,181,0
392227,4,24,0
392227,4,27,0
392227,4,29,0
392227,4,66,1
392227,4,67,1
392227,4,77,0
392227,7,44,0
392227,7,50,1
392227,7,71,2
392227,7,80,1
392227,7,85,1
392227,7,115,0
392227,7,154,2
392227,7,194,2
392228,6,73,2
392228,6,89,4
392228,6,116,3
392228,6,135,0
392228,6,136,0
392228,6,223,1
392228,8,56,1
392228,8,60,3
392228,8,61,0
392228,8,131,2
392228,8,147,1
392228,8,179,0
392229,2,9,2
392229,2,12,0
392229,2,14,3
392229,2,81,2
392229,2,124,2
392229,2,177,1
392229,3,22,2
392229,3,109,2
392229,3,121,1
392229,3,151,2
392229,3,186,0
392229,3,218,1
392230,5,31,0
392230,5,35,0
392230,5,38,3
392230,5,39,2
392230,5,126,4
392230,5,192,1
392230,7,44,3
392230,7,50,1
392230,7,71,1
392230,7,80,0
392230,7,154,0
392230,7,193,1
392230,7,194,1
392231,4,27,0
392231,4,29,3
392231,4,66,3
392231,4,67,0
392231,4,68,1
392231,4,77,2
392231,4,153,0
392231,6,73,1
392231,6,89,0
392231,6,90,2
392231,6,116,1
392231,6,135,0
392231,6,175,0
392232,3,21,1
392232,3,109,3
392232,3,121,0
392232,3,151,0
392232,3,186,0
392232,3,218,1
392232,7,50,0
392232,7,71,1
392232,7,80,1
392232,7,154,0
392232,7,193,0
392232,7,194,1
392233,1,4,0
392233,1,82,1
392233,1,83,1
392233,1,84,0
392233,1,104,1
392233,1,195,1
392233,8,56,2
392233,8,57,1
392233,8,61,0
392233,8,131,0
392233,8,188,2
392233,8,256,0
392234,4,27,3
392234,4,29,2
392234,4,66,1
392234,4,67,0
392234,4,68,0
392234,4,77,0
392234,4,153,2
392234,8,54,1
392234,8,56,2
392234,8,57,0
392234,8,61,3
392234,8,131,0
392234,8,178,1
392234,8,188,0
392235,5,31,0
392235,5,35,0
392235,5,38,0
392235,5,39,0
392235,5,126,2
392235,5,169,0
392235,5,192,1
392235,5,196,0
392235,6,73,1
392235,6,90,2
392235,6,135,0
392235,6,136,3
392235,6,223,1
392235,6,439,2
392236,1,4,1
392236,1,82,0
392236,1,83,1
392236,1,104,0
392236,1,106,1
392236,1,174,0
392236,1,395,0
392236,3,21,0
392236,3,109,0
392236,3,121,2
392236,3,151,0
392236,3,186,1
392236,3,218,0
392237,2,8,0
392237,2,9,1
392237,2,12,0
392237,2,14,3
392237,2,124,2
392237,2,177,1
392237,6,73,1
392237,6,90,0
392237,6,175,0
392237,6,198,0
392237,6,199,2
392237,6,439,0
392238,1,63,1
392238,1,82,3
392238,1,104,0
392238,1,106,1
392238,1,242,3
392238,1,441,1
392238,5,35,0
392238,5,38,0
392238,5,126,2
392238,5,159,0
392238,5,192,3
392238,5,196,1
392239,3,21,2
392239,3,120,0
392239,3,121,2
392239,3,151,0
392239,3,156,2
392239,3,201,2
392239,4,29,3
392239,4,66,0
392239,4,67,1
392239,4,68,1
392239,4,77,2
392239,4,153,2
392240,6,89,1
392240,6,116,3
392240,6,136,0
392240,6,223,3
392240,6,439,1
392240,7,44,0
392240,7,48,0
392240,7,50,4
392240,7,80,1
392240,7,154,0
392240,7,194,1
392240,7,442,0
392241,2,8,0
392241,2,9,0
392241,2,12,2
392241,2,14,1
392241,2,124,2
392241,2,177,1
392241,8,56,1
392241,8,61,1
392241,8,131,2
392241,8,178,0
392241,8,188,0
392241,8,206,0
392242,6,41,0
392242,6,73,1
392242,6,116,0
392242,6,135,0
392242,6,136,3
392242,6,223,0
392242,8,56,1
392242,8,57,0
392242,8,61,4
392242,8,131,0
392242,8,188,3
392242,8,256,0
392243,2,9,1
392243,2,14,1
392243,2,81,2
392243,2,124,0
392243,2,177,1
392243,3,21,0
392243,3,22,0
392243,3,109,1
392243,3,120,1
392243,3,121,1
392243,3,151,0
392243,3,186,1
392244,2,9,0
392244,2,14,0
392244,2,81,2
392244,2,124,4
392244,2,177,0
392244,8,56,2
392244,8,57,0
392244,8,61,1
392244,8,131,3
392244,8,188,1
392244,8,256,2
419111,1,63,1
419111,1,83,1
419111,1,84,1
419111,1,104,1
419111,1,191,1
419111,1,242,2
419111,8,56,0
419111,8,60,2
419111,8,61,1
419111,8,131,0
419111,8,178,0
419111,8,206,1
419112,5,31,0
419112,5,38,0
419112,5,137,2
419112,5,160,0
419112,5,211,0
419112,5,213,3
419112,5,238,1
419112,7,15,1
419112,7,44,0
419112,7,194,3
419112,7,209,2
419112,7,210,0
419112,7,286,1
419113,4,27,0
419113,4,29,1
419113,4,67,1
419113,4,77,2
419113,4,153,0
419113,4,215,1
419113,6,90,3
419113,6,91,1
419113,6,116,1
419113,6,135,1
419113,6,136,1
419113,6,223,2
419114,1,1,0
419114,1,83,2
419114,1,84,0
419114,1,104,0
419114,1,191,4
419114,1,219,0
419114,1,242,1
419114,2,8,0
419114,2,9,0
419114,2,14,1
419114,2,94,0
419114,2,124,0
419114,2,177,2
419115,3,109,1
419115,3,121,0
419115,3,151,1
419115,3,201,2
419115,3,217,0
419115,3,218,0
419115,8,56,2
419115,8,57,1
419115,8,60,3
419115,8,61,1
419115,8,131,2
419115,8,178,0
419115,8,206,0
419116,5,38,1
419116,5,126,1
419116,5,137,2
419116,5,211,0
419116,5,213,0
419116,5,238,0
419116,6,90,1
419116,6,116,1
419116,6,136,2
419116,6,222,0
419116,6,223,2
419117,2,8,0
419117,2,9,1
419117,2,14,1
419117,2,81,0
419117,2,94,1
419117,2,124,0
419117,4,27,0
419117,4,29,0
419117,4,67,1
419117,4,77,0
419117,4,161,0
419117,4,215,0
419117,4,228,1
419118,1,63,1
419118,1,83,0
419118,1,84,1
419118,1,104,1
419118,1,191,0
419118,1,220,0
419118,3,21,0
419118,3,109,1
419118,3,120,1
419118,3,121,1
419118,3,151,3
419118,3,201,1
419118,3,217,3
419119,6,15,0
419119,6,44,3
419119,6,50,2
419119,6,71,2
419119,6,90,2
419119,6,116,1
419119,6,136,1
419119,6,194,1
419119,6,221,1
419119,6,222,2
419119,6,223,1
419120,2,9,2
419120,2,14,3
419120,2,81,0
419120,2,94,0
419120,2,124,5
419120,5,38,0
419120,5,126,0
419120,5,190,0
419120,5,226,0
419121,3,21,0
419121,3,109,0
419121,3,119,1
419121,3,121,2
419121,3,151,2
419121,3,201,1
419121,3,217,0
419121,6,89,0
419121,6,116,0
419121,6,135,1
419121,6,136,1
419121,6,223,2
419121,6,232,1
419122,4,27,3
419122,4,29,1
419122,4,67,0
419122,4,77,1
419122,4,228,1
419122,4,234,1
419122,8,56,1
419122,8,57,1
419122,8,60,3
419122,8,61,1
419122,8,131,1
419122,8,206,1
419123,1,83,1
419123,1,84,2
419123,1,104,0
419123,1,106,2
419123,1,191,0
419123,1,220,2
419123,5,31,2
419123,5,38,0
419123,5,39,1
419123,5,126,2
419123,5,230,0
419123,5,238,0
419124,2,9,1
419124,2,14,1
419124,2,81,3
